Gene1	Gene2
RLI1_damp	SAE2
RLI1_damp	SAP190
RLI1_damp	SET3
RLI1_damp	SIF2
RLI1_damp	SIW14
RLI1_damp	SKI7
RLI1_damp	SKY1
RLI1_damp	SLX8
RLI1_damp	SLX9
RLI1_damp	SMA2
RLI1_damp	SST2
RLI1_damp	STM1
RLI1_damp	SUB1
RLI1_damp	SWI6
RLI1_damp	SYH1
RLI1_damp	SYS1
RLI1_damp	THP2
RLI1_damp	TIF2
RLI1_damp	TKL1
RLI1_damp	TMA19
RLI1_damp	TSR3
RLI1_damp	TYW1
RLI1_damp	UBC4
RLI1_damp	UBP2
RLI1_damp	UME1
RLI1_damp	UPF3
RLI1_damp	WAR1
RLI1_damp	YAP7
RLI1_damp	YAR1
RLI1_damp	YBR238C
RLI1_damp	YBR246W
RLI1_damp	YDR431W
RLI1_damp	YER158C
RLI1_damp	YFR045W
RLI1_damp	YGL024W
RLI1_damp	YGL042C
RLI1_damp	YGR051C
RLI1_damp	YGR071C
RLI1_damp	YGR125W
RLI1_damp	YGR164W
RLI1_damp	YHR180W
RLI1_damp	YIP5
RLI1_damp	YJL016W
RLI1_damp	YJL045W
RLI1_damp	YJL160C
RLI1_damp	YJL171C
RLI1_damp	YJL206C
RLI1_damp	YJR011C
RLI1_damp	YJR149W
RLI1_damp	YKL023W
RLI1_damp	YKL136W
RLI1_damp	YLH47
RLI1_damp	YLL058W
RLI1_damp	YLR012C
RLI1_damp	YLR046C
RLI1_damp	YLR143W
RLI1_damp	YLR374C
RLI1_damp	YLR391W
RLI1_damp	YML010C-B
RLI1_damp	YML053C
RLI1_damp	YMR193C-A
RLI1_damp	YMR244W
RLI1_damp	YMR315W
RLI1_damp	YNL040W
RLI1_damp	YNL058C
RLI1_damp	YNL109W
RLI1_damp	YNR005C
RLI1_damp	YOL048C
RLI1_damp	YOR008C-A
RLI1_damp	YOR053W
RLI1_damp	YOR309C
RLI1_damp	YPL109C
RLI1_damp	YPL205C
RLI1_damp	YPL247C
RLI1_damp	YPR015C
RLM1	RML2
RLM1	RPS30A
RLM1	RTS1
RLM1	SCS7
RLM1	SEC22
RLM1	SFT2
RLM1	SLT2
RLM1	SOH1
RLM1	SRB2
RLM1	SSB1
RLM1	SSK2
RLM1	SWF1
RLM1	TLG2
RLM1	TMS1
RLM1	TOR1
RLM1	TPA1
RLM1	UBP3
RLM1	VID24
RLM1	VPS51
RLM1	VPS8
RLM1	YBP2
RLM1	YDR124W
RLM1	YEL020C
RLM1	YKE2
RLM1	YKR023W
RLM1	YKU70
RLM1	YLR301W
RLM1	abd1-5
RLM1	cdc10-4
RLM1	cdc48-2
RLM1	cdc48-3
RLM1	cdc7-4
RLM1	orc2-2
RLM1	orc2-4
RLM1	prp28-101
RLM1	smc1-259
RLM1	taf6-ts
RLM1	ycs4-1
RLM1	yhc1-3
RLP7_damp	RPA14
RLP7_damp	RPL11B
RLP7_damp	RPL13A
RLP7_damp	RPL16A
RLP7_damp	RPL17B
RLP7_damp	RPL21B
RLP7_damp	RPL23A
RLP7_damp	RPL24A
RLP7_damp	RPL24B
RLP7_damp	RPL2A
RLP7_damp	RPL35A
RLP7_damp	RPL35B
RLP7_damp	RPL43B
RLP7_damp	RPL4A
RLP7_damp	RPL6B
RLP7_damp	RPL8A
RLP7_damp	RPL8B
RLP7_damp	RPP1A
RLP7_damp	RPP1B
RLP7_damp	RPS0A
RLP7_damp	RPS10B
RLP7_damp	RPS11B
RLP7_damp	RPS14A
RLP7_damp	RPS16A
RLP7_damp	RPS16B
RLP7_damp	RPS18B
RLP7_damp	RPS1A
RLP7_damp	RPS21A
RLP7_damp	RPS26B
RLP7_damp	RPS27A
RLP7_damp	RPS28B
RLP7_damp	RPS29A
RLP7_damp	RPS30A
RLP7_damp	RPS4B
RLP7_damp	RPS6B
RLP7_damp	RPS7B
RLP7_damp	RRP8
RLP7_damp	RUD3
RLP7_damp	RVS161
RLP7_damp	SAC3
RLP7_damp	SAM2
RLP7_damp	SAP155
RLP7_damp	SAP190
RLP7_damp	SCY1
RLP7_damp	SDH2
RLP7_damp	SET3
RLP7_damp	SIZ1
RLP7_damp	SKY1
RLP7_damp	SLT2
RLP7_damp	SLX5
RLP7_damp	SLX8
RLP7_damp	SLX9
RLP7_damp	SMA2
RLP7_damp	SMF2
RLP7_damp	SNA2
RLP7_damp	SNQ2
RLP7_damp	SNT1
RLP7_damp	SPO12
RLP7_damp	SPO20
RLP7_damp	SPR3
RLP7_damp	SRB2
RLP7_damp	SSP1
RLP7_damp	STE23
RLP7_damp	STE50
RLP7_damp	STM1
RLP7_damp	STP1
RLP7_damp	STP4
RLP7_damp	SUB1
RLP7_damp	SUM1
RLP7_damp	SWR1
RLP7_damp	SYC1
RLP7_damp	SYS1
RLP7_damp	TGL2
RLP7_damp	THP2
RLP7_damp	TIF1
RLP7_damp	TIF2
RLP7_damp	TIM13
RLP7_damp	TMA64
RLP7_damp	TOM71
RLP7_damp	TOP1
RLP7_damp	TPS2
RLP7_damp	TUM1
RLP7_damp	UBC12
RLP7_damp	UBP13
RLP7_damp	UBP15
RLP7_damp	UBR2
RLP7_damp	UPF3
RLP7_damp	UTH1
RLP7_damp	VPS51
RLP7_damp	VPS55
RLP7_damp	VPS74
RLP7_damp	VRP1
RLP7_damp	XKS1
RLP7_damp	YAR047C
RLP7_damp	YBL083C
RLP7_damp	YBR287W
RLP7_damp	YCL026C
RLP7_damp	YCR076C
RLP7_damp	YCR087W
RLP7_damp	YDL050C
RLP7_damp	YDL062W
RLP7_damp	YDL242W
RLP7_damp	YDR042C
RLP7_damp	YDR102C
RLP7_damp	YDR199W
RLP7_damp	YDR431W
RLP7_damp	YDR537C
RLP7_damp	YER046W-A
RLP7_damp	YER066C-A
RLP7_damp	YER108C
RLP7_damp	YER187W
RLP7_damp	YFL019C
RLP7_damp	YFL040W
RLP7_damp	YFL052W
RLP7_damp	YFR018C
RLP7_damp	YFR039C
RLP7_damp	YFR056C
RLP7_damp	YGL101W
RLP7_damp	YGL108C
RLP7_damp	YGL109W
RLP7_damp	YGL177W
RLP7_damp	YGR045C
RLP7_damp	YGR051C
RLP7_damp	YGR054W
RLP7_damp	YGR117C
RLP7_damp	YGR250C
RLP7_damp	YGR287C
RLP7_damp	YGR290W
RLP7_damp	YHP1
RLP7_damp	YHR045W
RLP7_damp	YJL022W
RLP7_damp	YJL045W
RLP7_damp	YJR011C
RLP7_damp	YJR087W
RLP7_damp	YJR120W
RLP7_damp	YKE4
RLP7_damp	YKL069W
RLP7_damp	YKL199C
RLP7_damp	YLR050C
RLP7_damp	YLR063W
RLP7_damp	YLR065C
RLP7_damp	YLR269C
RLP7_damp	YLR415C
RLP7_damp	YML090W
RLP7_damp	YMR074C
RLP7_damp	YMR1
RLP7_damp	YOR082C
RLP7_damp	YOR314W
RLP7_damp	YPL068C
RLP7_damp	YPL080C
RLP7_damp	YPL102C
RLP7_damp	YPR076W
RLP7_damp	YPR096C
RMA1	RMD5
RMA1	RML2
RMA1	RNR3
RMA1	RNY1
RMA1	ROX1
RMA1	RPL21B
RMA1	RPP1A
RMA1	RSC2
RMA1	RTT10
RMA1	RXT3
RMA1	SAC7
RMA1	SAN1
RMA1	SDL1
RMA1	SGE1
RMA1	SGF11
RMA1	SHE1
RMA1	SKN7
RMA1	SMA1
RMA1	SNQ2
RMA1	SPR3
RMA1	SSD1
RMA1	SSF2
RMA1	SWF1
RMA1	SYH1
RMA1	TCO89
RMA1	TGL2
RMA1	THR4
RMA1	TIF5_damp
RMA1	TMS1
RMA1	TOP1
RMA1	TPM2
RMA1	TPO3
RMA1	UBA3
RMA1	UBP8
RMA1	UIP4
RMA1	UME1
RMA1	VAM3
RMA1	VMA9
RMA1	VPS27
RMA1	VTC3
RMA1	VTS1
RMA1	WHI2
RMA1	YBR139W
RMA1	YBR141C
RMA1	YBR226C
RMA1	YDL186W
RMA1	YDR290W
RMA1	YDR336W
RMA1	YDR537C
RMA1	YGL046W
RMA1	YGR045C
RMA1	YGR067C
RMA1	YGR122C-A
RMA1	YGR127W
RMA1	YHR140W
RMA1	YIL102C
RMA1	YJL135W
RMA1	YKR104W
RMA1	YLR073C
RMA1	YLR311C
RMA1	YML012C-A
RMA1	YML053C
RMA1	YMR294W-A
RMA1	YNR063W
RMA1	YOL046C
RMA1	YOL073C
RMA1	YOL150C
RMA1	YOR050C
RMA1	YOR053W
RMA1	YOR105W
RMA1	YOR111W
RMA1	YOR248W
RMA1	YOR289W
RMA1	YOR314W
RMA1	YOR364W
RMA1	YOR385W
RMA1	YOS9
RMA1	YPK9
RMA1	YPL071C
RMA1	YPL136W
RMA1	YPL182C
RMA1	YPL229W
RMA1	YPL247C
RMA1	YPR003C
RMA1	YPR039W
RMA1	YPR045C
RMA1	YPR050C
RMA1	YPR053C
RMA1	YPR077C
RMA1	YPR078C
RMA1	YPR109W
RMA1	YPR146C
RMA1	YPR197C
RMA1	YSP2
RMA1	apc5-CA
RMA1	dcp2-7
RMA1	erg8-1
RMA1	pkc1-4
RMA1	prp21-ts
RMA1	sec63-1
RMA1	smc3-1
RMA1	stu1-5
RMA1	tfc1-E447K
RMD1	RMD8
RMD1	ROG3
RMD1	RPI1
RMD1	RPL11B
RMD1	RPL40B
RMD1	RPN13
RMD1	RPS1A
RMD1	RPS6B
RMD1	RSB1
RMD1	RTF1
RMD1	RTT10
RMD1	RUP1
RMD1	RVS167_damp
RMD1	SCS7
RMD1	SDH2
RMD1	SDS24
RMD1	SEC28
RMD1	SER1
RMD1	SET4
RMD1	SGA1
RMD1	SGF11
RMD1	SGT2
RMD1	SIN3
RMD1	SKN1
RMD1	SKN7
RMD1	SLX8
RMD1	SMI1
RMD1	SNU66
RMD1	SPE1
RMD1	SPE2
RMD1	SPE3
RMD1	SPO12
RMD1	SSK2
RMD1	SSP1
RMD1	SUR1
RMD1	SWT1
RMD1	SYS1
RMD1	THI72
RMD1	THI73
RMD1	TIF2
RMD1	TMS1
RMD1	TPK1
RMD1	TRM44
RMD1	UBI4
RMD1	UBP14
RMD1	UBP2
RMD1	UBP7
RMD1	UPS1
RMD1	URA8
RMD1	VAM3
RMD1	VAM7
RMD1	VPH1
RMD1	VPS27
RMD1	VPS29
RMD1	VPS35
RMD1	VPS5
RMD1	VPS51
RMD1	VTS1
RMD1	WHI5
RMD1	YAF9
RMD1	YAP5
RMD1	YAR030C
RMD1	YAR044W
RMD1	YBL086C
RMD1	YBR071W
RMD1	YBR141C
RMD1	YDR290W
RMD1	YEL020C
RMD1	YER079W
RMD1	YER158C
RMD1	YER187W
RMD1	YFL052W
RMD1	YGL199C
RMD1	YGR022C
RMD1	YGR035C
RMD1	YGR164W
RMD1	YGR237C
RMD1	YIL077C
RMD1	YIL086C
RMD1	YIR024C
RMD1	YJL147C
RMD1	YJR020W
RMD1	YJR115W
RMD1	YJR120W
RMD1	YJR128W
RMD1	YKR023W
RMD1	YLR053C
RMD1	YLR224W
RMD1	YLR334C
RMD1	YLR402W
RMD1	YLR422W
RMD1	YMD8
RMD1	YML053C
RMD1	YMR086W
RMD1	YMR244W
RMD1	YNL046W
RMD1	YNL057W
RMD1	YNL120C
RMD1	YNL143C
RMD1	YNL146W
RMD1	YOR024W
RMD1	YOR041C
RMD1	YOR082C
RMD1	YOR097C
RMD1	YOR121C
RMD1	YOR139C
RMD1	YOR246C
RMD1	YOR343C
RMD1	YPK9
RMD1	YPL066W
RMD1	YPL197C
RMD1	YPL205C
RMD1	YRR1
RMD1	YSP3
RMD1	YUR1
RMD1	ZRT1
RMD1	bos1-1
RMD1	cdc11-5
RMD1	cdc19-1
RMD1	mcm2-1
RMD1	mtw1-ts
RMD1	sec16-2
RMD1	sec22-3
RMD1	sly1-ts
RMD1	tfa2-45
RMD1	yhc1-3
RMD11	RPL26B
RMD11	RSB1
RMD11	RTF1
RMD11	RTG2
RMD11	RTS1
RMD11	RTT101
RMD11	RUD3
RMD11	RVB1_damp
RMD11	SAE2
RMD11	SBH1
RMD11	SET6
RMD11	SLM4
RMD11	SNF1
RMD11	SNO4
RMD11	SPP381_damp
RMD11	SRC1
RMD11	SSB1
RMD11	SSE2
RMD11	SST2
RMD11	STF1
RMD11	STP22
RMD11	SUT2
RMD11	SVL3
RMD11	SWD1
RMD11	SYS1
RMD11	TCO89
RMD11	TFP1
RMD11	THR4
RMD11	TLG2
RMD11	TOP1
RMD11	UBI4
RMD11	UBR2
RMD11	URE2
RMD11	UTR4
RMD11	VAM3
RMD11	VMA13
RMD11	VMA21
RMD11	VMA8
RMD11	VPS27
RMD11	VPS28
RMD11	VPS5
RMD11	VPS51
RMD11	VPS72
RMD11	VPS8
RMD11	WHI3
RMD11	YDR124W
RMD11	YEL057C
RMD11	YKE2
RMD11	YKR018C
RMD11	YKR075C
RMD11	YKU70
RMD11	YLR352W
RMD11	YNL086W
RMD11	YNL181W_damp
RMD11	YOR228C
RMD11	YOR246C
RMD11	YPL109C
RMD11	YPT6
RMD11	YSP3
RMD11	act1-136
RMD11	apc5-CA
RMD11	arp2-14
RMD11	bos1-1
RMD11	cdc24-3
RMD11	cdc27-1
RMD11	cdc3-1
RMD11	cdc3-3
RMD11	cdc37-ts
RMD11	cdc4-2
RMD11	cdc8-2
RMD11	cog3-1
RMD11	erg10-1
RMD11	esa1-L254P
RMD11	gwt1-20
RMD11	lst8-15
RMD11	mtw1-ts
RMD11	pds1-128
RMD11	pgi1-2
RMD11	pkc1-4
RMD11	rsp5-3
RMD11	sds22-5
RMD11	srb4-2
RMD11	srm1-ts
RMD11	ssu72-2
RMD11	stt3-7
RMD11	uso1-1
RMD11	wbp1-1
RMD11	wbp1-2
RMD5	RPG1_damp
RMD5	RPI1
RMD5	RPS19B
RMD5	RTF1
RMD5	RTG2
RMD5	RTG3
RMD5	SFL1
RMD5	SPE1
RMD5	SWP1_damp
RMD5	TPO5
RMD5	UBI4
RMD5	UBR2
RMD5	VAC14
RMD5	VIP1
RMD5	VMA6
RMD5	VMA8
RMD5	VMA9
RMD5	VPS8
RMD5	VTC1
RMD5	WHI2
RMD5	WHI3
RMD5	YEL057C
RMD5	YJR120W
RMD5	YOR390W
RMD5	YPR045C
RMD5	act1-112
RMD5	act1-136
RMD5	cdc10-4
RMD5	lcb1-5
RMD5	rna15-58
RMD5	smc6-9
RMD5	ufd1-2
RMD8	RPN13
RMD8	RPT2_damp
RMD8	SCO1
RMD8	SDH4
RMD8	SEC28
RMD8	SER2
RMD8	SGN1
RMD8	SHP1
RMD8	SHR3_damp
RMD8	SNF1
RMD8	SPE1
RMD8	SRY1
RMD8	SST2
RMD8	SWD1
RMD8	TFP1
RMD8	TOM70
RMD8	TOR2_damp
RMD8	URM1
RMD8	VMA9
RMD8	VPS29
RMD8	WHI2
RMD8	YDR124W
RMD8	YIR016W
RMD8	YJL068C
RMD8	YJR120W
RMD8	YPT6
RMD8	YSP3
RMD8	cdc11-5
RMD8	cdc23-1
RMD8	cdc3-3
RMD8	cdc37-1
RMD8	cmd1-8
RMD8	gpi8-ts
RMD8	lcb1-5
RMD8	pam18-1
RMD8	qri1-ts1
RMD8	sec16-2
RMD8	sec22-3
RMD8	sly1-ts
RMD8	smc3-1
RMD8	tfc1-E447K
RMD8	tor2-29
RMD8	ycs4-1
RME1	RMP1_damp
RME1	RPD3
RME1	RPL23A
RME1	RRI1
RME1	RVB2_damp
RME1	SAS2
RME1	SER2
RME1	SKI2
RME1	SNT309
RME1	SRB2
RME1	STB1
RME1	SUV3
RME1	TOR1
RME1	UBR2
RME1	ULA1
RME1	VMA9
RME1	WHI3
RME1	YAP1
RME1	YEL057C
RME1	YIL083C_damp
RME1	YJR120W
RME1	YKE2
RME1	YKR104W
RME1	YLR301W
RME1	abd1-5
RME1	cdc10-4
RME1	cdc19-1
RME1	mcm10-1
RME1	mcm2-1
RME1	ssu72-2
RME1	taf8-7
RME1	yhc1-3
RML2	RNR3
RML2	RNY1
RML2	ROM2
RML2	RPA14
RML2	RPA34
RML2	RPL26A
RML2	RPL31B
RML2	RPL7B
RML2	RPL8A
RML2	RPN10
RML2	RPN14
RML2	RPN4
RML2	RPS0B
RML2	RPS14A
RML2	RPS16B
RML2	RPS1A
RML2	RPS22B
RML2	RPS27A
RML2	RPS27B
RML2	RPS30A
RML2	RPS8A
RML2	RRD1
RML2	RRD2
RML2	RTC6
RML2	RTG1
RML2	RUD3
RML2	RVS167
RML2	SAC3
RML2	SAF1
RML2	SAM37
RML2	SAN1
RML2	SAS5
RML2	SCD6
RML2	SCJ1
RML2	SCO2
RML2	SCS2
RML2	SCS3
RML2	SCT1
RML2	SCW10
RML2	SDC1
RML2	SDH1
RML2	SDH2
RML2	SDH4
RML2	SEC28
RML2	SEF1
RML2	SEM1
RML2	SEO1
RML2	SFA1
RML2	SFB2
RML2	SFC1
RML2	SFT2
RML2	SGF29
RML2	SGF73
RML2	SHE10
RML2	SHE3
RML2	SHE4
RML2	SHE9
RML2	SIM1
RML2	SIP18
RML2	SIP2
RML2	SIP4
RML2	SIS2
RML2	SKI2
RML2	SKI3
RML2	SKI7
RML2	SKS1
RML2	SKT5
RML2	SLA1
RML2	SLF1
RML2	SLY41
RML2	SMA1
RML2	SMI1
RML2	SNA4
RML2	SNF11
RML2	SNU66
RML2	SNX3
RML2	SNZ1
RML2	SOD2
RML2	SOL2
RML2	SPE1
RML2	SPO1
RML2	SPP1
RML2	SPR3
RML2	SPS22
RML2	SPT2
RML2	SPT23
RML2	SRB2
RML2	SRC1
RML2	SRL2
RML2	SRL4
RML2	SRO77
RML2	SSA1
RML2	SSE1
RML2	SSF1
RML2	STB2
RML2	STB4
RML2	STF2
RML2	STI1
RML2	STP1
RML2	SUR1
RML2	SWC5
RML2	SWD1
RML2	SWD3
RML2	SWI6
RML2	SWM1
RML2	SWP82
RML2	SYH1
RML2	TAT2
RML2	TCB2
RML2	TCB3
RML2	TCM62
RML2	TEC1
RML2	TEP1
RML2	TGS1
RML2	THI21
RML2	THI4
RML2	THI73
RML2	TIF1
RML2	TIP41
RML2	TIR3
RML2	TKL1
RML2	TMA19
RML2	TMA46
RML2	TOK1
RML2	TOM6
RML2	TOR1
RML2	TPM1
RML2	TPO1
RML2	TPO2
RML2	TPS1
RML2	TPS3
RML2	TRE1
RML2	TRK2
RML2	TRM11
RML2	TRM2
RML2	TRP3
RML2	TRS33
RML2	TSL1
RML2	UBA3
RML2	UBC4
RML2	UBI4
RML2	UBP1
RML2	UBP8
RML2	UBR2
RML2	UBX5
RML2	UBX6
RML2	UGA2
RML2	UGX2
RML2	UIP4
RML2	ULI1
RML2	UME6
RML2	UPS2
RML2	URA2
RML2	URA4
RML2	URA5
RML2	URH1
RML2	URK1
RML2	VAC17
RML2	VAM3
RML2	VAM7
RML2	VHR1
RML2	VHS1
RML2	VHS2
RML2	VIP1
RML2	VMA21
RML2	VPH1
RML2	VPS21
RML2	VPS29
RML2	VPS51
RML2	VPS62
RML2	VPS71
RML2	VPS74
RML2	VPS8
RML2	VTA1
RML2	VTC3
RML2	VTC4
RML2	VTS1
RML2	WTM2
RML2	XDJ1
RML2	YAF9
RML2	YAL018C
RML2	YAP1
RML2	YAP1802
RML2	YAP6
RML2	YAR029W
RML2	YAR030C
RML2	YAR043C
RML2	YAR1
RML2	YAT1
RML2	YBL028C
RML2	YBL059W
RML2	YBL100C
RML2	YBR013C
RML2	YBR027C
RML2	YBR028C
RML2	YBR032W
RML2	YBR051W
RML2	YBR071W
RML2	YBR074W
RML2	YBR090C-A
RML2	YBR116C
RML2	YBR134W
RML2	YBR174C
RML2	YBR184W
RML2	YBR204C
RML2	YBR206W
RML2	YBR220C
RML2	YBR224W
RML2	YBR225W
RML2	YBR242W
RML2	YBR246W
RML2	YBR285W
RML2	YBR292C
RML2	YBR300C
RML2	YCK1
RML2	YCL001W-A
RML2	YCL013W
RML2	YCL033C
RML2	YCL062W
RML2	YCR007C
RML2	YCR016W
RML2	YCR023C
RML2	YCR045C
RML2	YCR061W
RML2	YCR076C
RML2	YCR085W
RML2	YCT1
RML2	YDJ1
RML2	YDL114W
RML2	YDL118W
RML2	YDL119C
RML2	YDL157C
RML2	YDL176W
RML2	YDL183C
RML2	YDL206W
RML2	YDR010C
RML2	YDR042C
RML2	YDR049W
RML2	YDR089W
RML2	YDR131C
RML2	YDR149C
RML2	YDR157W
RML2	YDR179W-A
RML2	YDR199W
RML2	YDR209C
RML2	YDR248C
RML2	YDR266C
RML2	YDR278C
RML2	YDR286C
RML2	YDR306C
RML2	YDR338C
RML2	YDR348C
RML2	YDR357C
RML2	YDR444W
RML2	YDR509W
RML2	YDR532C
RML2	YER066C-A
RML2	YER119C-A
RML2	YER156C
RML2	YFL006W
RML2	YFL042C
RML2	YFL043C
RML2	YFL054C
RML2	YFR035C
RML2	YGL036W
RML2	YGL057C
RML2	YGL149W
RML2	YGL177W
RML2	YGL199C
RML2	YGL218W
RML2	YGL230C
RML2	YGL235W
RML2	YGL242C
RML2	YGR021W
RML2	YGR122C-A
RML2	YGR126W
RML2	YGR131W
RML2	YGR137W
RML2	YGR139W
RML2	YGR151C
RML2	YGR164W
RML2	YGR291C
RML2	YHL012W
RML2	YHM2
RML2	YHR045W
RML2	YHR097C
RML2	YHR138C
RML2	YHR140W
RML2	YIL012W
RML2	YIL028W
RML2	YIL089W
RML2	YIL165C
RML2	YIM1
RML2	YIP4
RML2	YJL027C
RML2	YJL049W
RML2	YJL064W
RML2	YJL067W
RML2	YJL147C
RML2	YJL206C
RML2	YJL211C
RML2	YJR146W
RML2	YKE2
RML2	YKL030W
RML2	YKL070W
RML2	YKL075C
RML2	YKL147C
RML2	YKL158W
RML2	YKL171W
RML2	YLL047W
RML2	YLL056C
RML2	YLR031W
RML2	YLR046C
RML2	YLR050C
RML2	YLR063W
RML2	YLR065C
RML2	YLR124W
RML2	YLR241W
RML2	YLR253W
RML2	YLR281C
RML2	YLR283W
RML2	YLR345W
RML2	YLR413W
RML2	YLR460C
RML2	YMC1
RML2	YMD8
RML2	YML020W
RML2	YML100W-A
RML2	YML108W
RML2	YML117W-A
RML2	YMR031C
RML2	YMR052C-A
RML2	YMR074C
RML2	YMR124W
RML2	YMR147W
RML2	YMR148W
RML2	YMR166C
RML2	YMR173W-A
RML2	YMR178W
RML2	YMR244C-A
RML2	YMR252C
RML2	YMR265C
RML2	YMR31
RML2	YNG1
RML2	YNL050C
RML2	YNL086W
RML2	YNL105W
RML2	YNL109W
RML2	YNL140C
RML2	YNL146W
RML2	YNR004W
RML2	YOL019W
RML2	YOL075C
RML2	YOL079W
RML2	YOL131W
RML2	YOR012W
RML2	YOR059C
RML2	YOR072W
RML2	YOR088W
RML2	YOR097C
RML2	YOR121C
RML2	YOR152C
RML2	YOR248W
RML2	YOR292C
RML2	YOR304C-A
RML2	YOR325W
RML2	YOR333C
RML2	YOR364W
RML2	YOR365C
RML2	YPK9
RML2	YPL067C
RML2	YPL073C
RML2	YPL080C
RML2	YPL107W
RML2	YPL114W
RML2	YPL150W
RML2	YPL225W
RML2	YPL229W
RML2	YPR045C
RML2	YPR050C
RML2	YPR076W
RML2	YPR084W
RML2	YPR089W
RML2	YPR090W
RML2	YPR098C
RML2	YPR114W
RML2	YPR146C
RML2	YPR148C
RML2	YPR153W
RML2	YPR170C
RML2	YPS1
RML2	YPT32
RML2	YPT52
RML2	YPT7
RML2	YRB30
RML2	YRR1
RML2	YSC83
RML2	YTA7
RML2	ZDS1
RML2	ZRG17
RML2	ZRT1
RMP1_damp	RPL34B
RMP1_damp	RPL40B
RMP1_damp	RPP2A
RMP1_damp	RPS1A
RMP1_damp	RPS21A
RMP1_damp	RPS27B
RMP1_damp	RPS28A
RMP1_damp	RPS7B
RMP1_damp	RRP8
RMP1_damp	RSB1
RMP1_damp	RSF2
RMP1_damp	SAM2
RMP1_damp	SCS2
RMP1_damp	SGF73
RMP1_damp	SGN1
RMP1_damp	SLH1
RMP1_damp	SLI1
RMP1_damp	SLX5
RMP1_damp	SNA3
RMP1_damp	SPO19
RMP1_damp	SPO20
RMP1_damp	SPT2
RMP1_damp	SRB2
RMP1_damp	SSF2
RMP1_damp	STI1
RMP1_damp	SUR1
RMP1_damp	SUR2
RMP1_damp	SWT1
RMP1_damp	SYH1
RMP1_damp	SYT1
RMP1_damp	TEC1
RMP1_damp	TMA46
RMP1_damp	TOS3
RMP1_damp	TSR3
RMP1_damp	UBA3
RMP1_damp	UBP8
RMP1_damp	UME6
RMP1_damp	VPH1
RMP1_damp	VPS60
RMP1_damp	WHI2
RMP1_damp	YBP2
RMP1_damp	YBR241C
RMP1_damp	YDR149C
RMP1_damp	YER163C
RMP1_damp	YGL010W
RMP1_damp	YGL024W
RMP1_damp	YGL159W
RMP1_damp	YGR018C
RMP1_damp	YGR207C
RMP1_damp	YHL008C
RMP1_damp	YIL100W
RMP1_damp	YIR042C
RMP1_damp	YJL152W
RMP1_damp	YJL206C-A
RMP1_damp	YJR020W
RMP1_damp	YJR061W
RMP1_damp	YJR087W
RMP1_damp	YJU3
RMP1_damp	YKL158W
RMP1_damp	YNL011C
RMP1_damp	YOL159C
RMP1_damp	YOR131C
RMP1_damp	YPK9
RMP1_damp	YPR096C
RMT2	ROG3
RMT2	RPL22A
RMT2	RPL43A
RMT2	RPP1A
RMT2	RPS25A
RMT2	RPS25B
RMT2	RPS8A
RMT2	RRI1
RMT2	RSC2
RMT2	RTS2_damp
RMT2	RVS161
RMT2	SCS7
RMT2	SHE1
RMT2	SIC1
RMT2	SIN3
RMT2	SKI8
RMT2	SKS1
RMT2	SLK19
RMT2	SMA2
RMT2	SNF5
RMT2	SNO4
RMT2	SPE2
RMT2	SPO13
RMT2	SPS4
RMT2	SRB2
RMT2	SSE1
RMT2	SSP1
RMT2	SSY1_damp
RMT2	STI1
RMT2	SUL2
RMT2	SUV3
RMT2	SWC5
RMT2	SWI3
RMT2	SWM1
RMT2	SYG1
RMT2	TCO89
RMT2	TDH3
RMT2	TFP1
RMT2	TIM13
RMT2	TOF2
RMT2	TOK1
RMT2	TRR2
RMT2	TRX2
RMT2	UBA4
RMT2	UBI4
RMT2	UBP1
RMT2	UPS1
RMT2	URE2
RMT2	VAC14
RMT2	VID28
RMT2	WWM1
RMT2	YAP1801
RMT2	YBR141C
RMT2	YBR224W
RMT2	YBR246W
RMT2	YDL133W
RMT2	YGL024W
RMT2	YGL082W
RMT2	YIL077C
RMT2	YIP5
RMT2	YJL171C
RMT2	YJR107W
RMT2	YKL033W-A
RMT2	YLR278C
RMT2	YMC2
RMT2	YMD8
RMT2	YME1
RMT2	YMR052C-A
RMT2	YMR130W
RMT2	YNL022C
RMT2	YOR139C
RMT2	YOR214C
RMT2	YPK9
RMT2	YPL025C
RMT2	YPR097W
RMT2	YSC83
RMT2	ZRT1
RMT2	bos1-1
RMT2	cop1-1
RMT2	lst8-15
RMT2	orc2-2
RMT2	prp21-ts
RMT2	rsc4-2
RMT2	sam35-2
RMT2	srm1-ts
RMT2	uso1-1
RNH1	RPP2B
RNH1	RPT2_damp
RNH1	RTC3
RNH1	RTG1
RNH1	SDS24
RNH1	SEH1
RNH1	THI74
RNH1	TRF5
RNH1	UBI4
RNH1	VMA9
RNH1	YIL083C_damp
RNH1	YND1
RNH1	YSP3
RNH1	YSR3
RNH1	act1-129
RNH1	cdc37-ts
RNH1	cdc7-4
RNH1	gwt1-20
RNH1	pkc1-ts
RNH1	prp28-101
RNH1	sda1-2
RNH201	RNH202
RNH201	RPN13
RNH201	RPS23A
RNH201	RTG1
RNH201	RTS1
RNH201	SEH1
RNH201	SER1
RNH201	SFT2
RNH201	SGM1
RNH201	SHE4
RNH201	SIN4
RNH201	SKI2
RNH201	SKI7
RNH201	SLM4
RNH201	SMI1
RNH201	SNF5
RNH201	SOL2
